label	text_a	text_b
1	九阳豆浆机哪里维修	九阳豆浆机在哪里可以维修？
1	有哪些大品牌面膜	面膜有那些品牌好
1	约瑟传说的幻灵兽怎么打？	约瑟传说翼灵兽怎么打
1	这是什么叶子？	这是什么叶子的
1	在线签名设计免费版	签名设计免费版在线，
1	真的十分抱歉，这个是需要账户本人咨询这边才是可以的	真的十分抱歉这个是需要账户本人咨询这边才是可以的。
1	我是歌手李健用的健身器材	我是歌手里李健用的那个健身器材
1	怎么能找到一个人	怎样能找到一个人？
0	安徽含山过年的习俗	安徽过年习俗
1	怎样让头发长得快点?	怎样让头发长得快点，
1	情不自禁，禁是什么意思	情不自禁的禁是什么意思呢？
0	购房合同抵押贷款	购房合同公积金贷款
0	北京798艺术区的各个展区现在还开放吗？	北京798艺术区里面有个技校叫什么名字？
1	找一本都市重生小说	求一本重生都市小说
0	英文怎么读	这个怎么写，英文
1	请大家推荐一部手机	请大家推荐一部手机。
0	用没有什么就没有什么造句	用没有和也不造句
1	什么的小河，	什么的小河？
0	纪念碑谷这关怎么过	问道中妖魔道任务找谁做
0	电脑屏幕上的字体有残影，是怎么回事？	我得电脑屏幕图标总有向右的拖影是怎么回事啊
1	我这个脸型什么发型好看？	这样的脸型剪啥发型好看
1	怎么快速学会唱一首歌？	怎么能快速学会一首歌？
0	怎么做百度推广效果好？	芯漾面膜怎么样？好做么？
1	跑跑卡丁车怎么刷骰子？	跑跑卡丁车怎么刷骰子
0	入团申请书500字左右	入团申请书600字
0	谁看过一部很老的电视剧，	求一首很老日本歌曲
1	求这个情侣头像的另一半谢谢	求情侣头像另一半谢谢
0	孕妇能开车吗	孕妇开车好吗
0	属羊男与属牛女配吗	龙男和虎女配吗
1	这玛瑙是真的吗？	这个玛瑙是真的吗？
0	奥拉星圣光修罗谁来帮我打啊	谁带我打奥拉星圣光修罗伙伴试练
1	这是哪个牌子口红	这是什么牌子的口红
0	孕妇梦见油炸粽子是什么意思	孕妇梦见好多粽子是什么意思？
1	男包什么牌子好呢	男包什么牌子好
0	生理期能洗头吗	月经期能喝咖啡吗
0	四川麻酱麻辣面配方	四川麻辣面
1	补血女人吃什么	女人吃什么补血呀？
0	如果男人没有生育能力，有什么证状	男人有没有生育一胎后就没有生育能力的?
0	汽车改装大包围如何审车？	汽车加装包围更改外观算是非法改装吗
0	麻烦您按照小二给您的建议操作下的，遇到什么疑问可以随时与我沟通的。	麻烦您详细说下问题好么。小二才能快速帮您查询，也能为您省下许多时间呢。
1	什么好看的电影推荐一下	有什么好看的电影推荐一下
0	求魔法少女イスカ种子	求かなで雪音表情包全套嗷。
1	这是什么牌子的书包？	这是什么牌子的书包
0	我的家作文开头怎么写？	《玩》的作文开头怎么写？
0	东张西望是什么意思？	东张西望的张是什么意思
1	这个点击【有问题点我】联系我们在线客服的。	不客气的，保持手机畅通，等待电话联系您
0	北京车在外地违章怎么办？	肯德基网上订餐等了很久怎么查啊
0	求这个图片里的动漫人物名、	这个动漫女生叫什么【有图片】
1	面粉和鸡蛋可以做什么	鸡蛋和面粉能做什么
1	怎么可以删除炫舞人物？	在炫舞可以删除人物吗
0	饱经风霜的饱是什么意思	饱经风霜是什么意思啊
1	中国什么时候收复台湾	中国什么时候可以收复台湾
1	新封神榜下部	封神榜下部出了没
1	兔子是什么意思	说别人是兔子，是什么意思？
1	同桌的你能去哪里下载？	同桌的你在哪里下载
0	生菠萝蜜怎么吃	菠萝蜜的核怎么吃？
0	邓丽君的歌曲	邓丽君快歌曲有哪些
0	人为什么喜欢欺负人？	人为什么喜欢接吻？
1	手机内存卡怎么修复	怎么修复手机内存卡？
0	腾讯财付通支付密码忘记了怎么办？	易付宝支付密码忘记了怎么办？0591-88581898
1	如果不是您自己的账户，您可以先操作一下申诉的	如果不是您自己的账户的话，您可以操作一下申诉的
1	兼职是什么意思	兼职是什么意思？
0	梦幻西游哪个职业最赚钱	梦幻西游可以赚钱吗？
1	怎样防止衣服缩水呢?	怎样防止衣服缩水
0	山东青年政治学院专科专业分数线	山东青年政治学院学费
1	田亮是哪里人	田亮是哪里人？
1	怎么样才能死啊	怎么样才能死？
1	手表机芯什么的好	手表都有什么什么机芯
1	惹女朋友生气了，我该怎么办？	女朋友生气了，我该怎么办呢？
0	您好，辛苦您联系商户核实一下，辛苦您了	辛苦您查询一下您购买的理财产品合同上面会显示联系方式，辛苦您了。
0	怎样使胡子不浓密！	怎样能让胡子长的浓密点
1	怎么锻炼自己的口才？	如何锻炼自己的口才！
1	鲁鲁修第三季什么时候出？	鲁鲁修第三季到底什么时候出啊！
1	怎么跟美女搭讪？	怎么去和美女搭讪？
1	开网店怎么刷信誉	网店如何刷信誉
0	这个头像是情侣的吗？	谁有这个的情侣头像？
0	邵阳有哪些特产？	娄底的特产有哪些？
1	那您的支付宝是在余额还是余额宝呢	您是说支付宝余额还是余额宝呢
1	谁知道这是什么意思？	这个表情是什么意思？
0	怎样画冰雪奇缘	求金牌网吧代理器
0	灰色配什么颜色好？	藏灰色是什么颜色啊
1	聚来宝赚钱是真的么？	聚来宝是什么？真的能赚钱吗？
1	南通市属哪个省	南通市是在哪个省？
1	怒之铁拳怎么开始	怒之铁拳怎么玩
0	现在qq三国回归能得什么东西	QQ三国开商行要什么东西
1	哪位大神能告诉我这是什么字体？	哪位大神可以告诉我这是什么字体？
1	这狗什么品种	这狗的品种是？
0	孕妇梦见捡煤什么意思	孕妇梦见被蛇追是什么意思
1	大东女鞋如何加盟	大东女鞋加盟怎么样
0	您现在登陆的这个账户开启了这个手机号码的登录名的	这样建议您登陆新手机号支付宝账户添加邮箱登录名，取消手机号登录名后使用
1	贴吧如何设置小尾巴	贴吧小尾巴怎么设置？
1	过年的作文怎么写	怎么写过年的作文
1	哪里卖本溪地图	本溪地图哪里买
0	吃吐司面包会长胖吗？	经常吃面包好吗
1	一般用什么软件看漫画？	大家都用什么软件看漫画
1	手机如何连接电视	怎样用手机连接电视
0	支付宝2015年度账单是怎么算的	支付宝年度账单，通讯类别是指什么
1	怎么看不了海贼王了	海贼王怎么看不了了
1	鲍鱼怎么做好吃？	鲍鱼怎么做好吃
1	这个网络红人叫什么名字	这是个网络红人？什么名字？
1	帮我自己名字的个性签名设计下	我想为自己的名字设计个性签名
0	您好，辛苦您提供一下您的操作页面截图这边帮您核实一下的，辛苦您了。	建议您电脑端来访提供一下您的截图，这边核实一下的，辛苦您了。
1	连笔签名设计。	连笔签名设计
1	怎样才能让眉毛快点长出来？	让眉毛最快长出来的办法
1	谁有奥拉星刷奥币脚本下载（免费）	谁有奥拉星刷奥币的脚本
1	女朋友被人欺负了，我该怎么办，我要怎么安慰她.	女朋友被人欺负了，我该怎么办。
0	业已是什么意思	业已的业是什么意思
0	有什么好的兼职可以做？怎么做呢	网上都有哪些兼职可以做，如何做
0	中国特色礼品哪儿定制比较好呢？	有什么中国特色的礼品可以送给泰国的小朋友?
0	什么大雪	大雪后吃什么菜
0	虫草多少钱一斤	牛肉多少钱一斤
1	我是丹凤眼么	我的是丹凤眼吗？
1	这是什么脸型？长得怎样？	什么脸型这是
1	今年赵本山上春晚吗？	赵本山今年还上春晚吗
0	如果这样，建议您拨打一下商户服务热线0571-88158090。	建议您拨打这个淘宝消费者服务热线（买家）0571-88158198
0	这个是什么播放器？	这是什么软件？是微博吗？
1	男人都忘不了初恋吗？	男人都忘不了他的初恋吗？
1	麻烦您提供接受短信的手机号，辛苦您了	麻烦您提供一下您接受短信的手机号，辛苦您了
1	怎么才能快速练腹肌？	怎么快速练腹肌
0	窜骨高额头尖什么发型适合	我的额头窄，适合什么发型呢？
1	成人礼送男生什么礼物好	送男生什么成人礼礼物
0	我的世界可以刷钻石吗	我的世界钻石长什么样
1	手机跑分是什么意思	手机跑分是什么意思啊？
1	怎么瘦腿？求瘦腿	怎样可以瘦腿？
1	流浪武士用什么主武器	dnf流浪武士主手用什么武器
0	这钱包是什么牌子的?	CLUCL是什么牌子包包。
0	四川城市职业学院可以转专业吗？	四川城市职业学院一年的学费是多少啊？
1	现在做什么职业最赚钱.	现在做什么职业赚钱最快
1	奔跑吧兄弟大电影为什么没有邓超	为什么奔跑吧兄弟电影没有邓超
1	弹弹堂什么武器最好用？	弹弹堂什么武器最好
1	重庆哪家火锅最好吃？	重庆最好吃的火锅是哪家
0	请教一个高中地理问题雪线	请教一个高中地理问题天气系统
0	任性是什么意思？	这么任性？什么意思
1	为什么天空是蓝色的？	天空为什么是蓝色的？
1	红裤子配什么颜色的衣服好看?	红格子裤子配什么颜色衣服好看
1	什么烟对人危害最小？	什么烟对人危害最小
0	益阳移动宽带好不好用？可不可以玩问道？	移动高速宽带质量如何？能玩游戏么？
1	什么网络游戏好玩？	有什么好玩的网络游戏
0	青蛙吃什么？	什么是青蛙的家
1	亲，您是用什么付款方式的呢	请问您是什么方式支付的？
1	怎么设置路由器限制网速	路由器怎么设置网速限制
1	亲，我帮您转接对应的工作人员帮您核实一下可以吗	真的很抱歉的，小二这边帮您转接相关工作人员帮您核实一下，可以吗
0	在春天这个季节，晚上几点睡觉比较合适？	春天这个季节用什么洗发水比较好？
0	有谁会盗号？求高手…	功夫派有什么辅助器？！求啊
1	什么东西是绿色的？	还有什么东西是绿色的？
1	挖掘机学校哪家强	挖掘机学校哪家强。
1	一片叶子有面膜吗？	一片叶子能做面膜吗？
1	什么牌子的牙膏好	用什么牙膏牌子好？
1	很抱歉，已经注册了支付宝账户的邮箱是不能再注册支付宝账户了的。	这个已经注册过支付宝账户的邮箱无法再注册其他的账户的，很抱歉。
0	男生起什么名字好听？	姓常的男生取什么名字比较好听
1	怀孕可以做爱吗，	怀孕了可以做爱吗
0	我们鸟儿会飞	鸟儿为啥会飞
1	阐幽护肤品怎么样，有谁用过说说	阐幽护肤品怎么样，有谁用过
1	红米手机质量怎么样	红米手机质量怎么样？
1	爱情里没有谁错谁对…	爱情里没有谁对谁错吗？
1	每天吃饭，睡觉，打豆豆是什么意思呀	吃饭睡觉打豆豆、是什么意思
0	我适合空气刘海吗？我是什么脸型	有什么好看的发型。(男生的)
0	什么是女干部	当干部为了什么
1	怎么更新天天酷跑	天天酷跑怎么更新？
0	孕妇梦见鸟是什么意思？	孕妇梦见买蜡什么意思
0	有什么姓骆的名人？	姓臧的有什么名人？
1	汽车脚刹车怎么调	汽车刹车线怎么调
0	天天酷跑谁送我精灵	谁送我天天酷跑钻石礼包
0	很抱歉，未核实到您８月９日有５００的充值的，只有５０００的亲。	您好　２０１３年２.１７－２.２２日　没有３１３１　的交易金额。
1	宝宝拉肚子能打预防针吗为什么	宝宝拉肚子可以打预防针吗？
1	怎么扎马尾辫好看	马尾辫怎么梳好看
0	城郊开挖专供钓鱼的鱼塘，这个投资能赚钱吗？	魔兽世界钓鱼和烹饪有用吗？能赚钱吗？
1	什么东西对减肥有效果	什么东西减肥效果快
0	求《紫御璃天》全文	求《龙族》里描写人物的句子
1	仔细的近反义词是什么	！仔细的反义词是什么
1	为什么我的身份证被禁用	为什么身份证会被禁用？
0	为什么喜欢我的人都是我的同桌呢	我爱一个人，如何让他爱上我
0	几一声怎么组词	据的一声怎样组词
1	家装壁纸和乳胶漆哪个更环保	壁纸和家乳胶漆哪个环保
0	怎么晒萝卜丝	红萝卜丝怎么炒
1	中国知网怎样免费下载论文	如何免费下载中国知网论文
0	大家觉得第三次世界大战啥时候会爆发呢？	世界第三次世界大战爆发，有这种可能吗？
1	请问图片中的植物是什么？	请问图片上的这个植物叫什么？
1	怎么使鼻子变高？	怎么才能让鼻子变高
0	云南有什么好茶	云南普洱茶哪个牌子好
0	您的那个账户是否还有其他的信息，比如绑定的手机号码，淘宝账户，银行卡等？	一个手机号是可以绑定在6个支付宝账户中的，都是没有任何影响的
